Sentence,Paraphrase,Formal_10,Formal_15,Formal_20,Informal_10,Informal_15,Informal_20
It is on after the show airs or you can find it on MTV.,"After the show starts, it can be aired on MTV or you can watch it on MTV.","After the show starts, it can be aired on MTV or you can watch it on the MTL station.","After the show starts, it can be aired on MTV or you can watch it on the MTL station.",The show is broadcasted either after the show's airing or on MTV.,After that show you just hit the airwaves and can watch it on MTV.,After that show you just hit the airwaves and can watch it on MTV.,After that show you just televised can either watch it on MTV or catch it up on the big screen and you can choose to get it or you don't with the show when it starts.It's on after the air.
The highest ranking anime fighting can be found in the popular Dragon Ball Z,Dragon Ball Z is the top-tier anime fighting game in the world.,"Dragon Ball Z is the most highly regarded anime fighting series, with the highest-rated version featuring a top-tier anime team.","Dragon Ball Z is among the top anime fights of all time, with the Dragons in Dragon Z being the most renowned.","Dragon Ball Z is among the top anime fights of all time, with the Dragons in Dragon Z being the most renowned.","Dragon Ball Z displays top anime fighting, suprivendra edinburg in top-selling anime fan-favorite of Dragonball Z.","Dragon Ball Z displays anime fighting, unfav Hor samurai that top-flight anime-iit fights top animo fight!","Dragon BallZ (the anime fighting match, ranked #6 on the Anime Rankings website, after 'Dragon Ball Z 101' due to its high manga fighting quality, only a little over ten minutes, to make it X Factor Lite and Top Rated in the Japanese TV series, and the Dragonball Z anime series really kick it up 0-5 times compared to the original anime Fighting anime in ibushi, the video game series"
I do not enjoy the genre of westerns.,I am not a fan of westerns.,I have a dislike for westerns.,I have a dislike for westerns.,I have a strong dislike for westerns.,"Cowgirl doesnt draw me anymore, I just like the western type,.","Cowgirl doesnt cool, I can't even watch the westerns, :).","Cowgirl doesnt cool, I can't even watch the western one, it's just the type I really like."
"If you are looking to find free music without breaking any laws or regulations, you should look into multimedia-search.com","Free and legal free music search.com multimedia-search.com is the best site for free music searching, if you can find it.","Free and legal free music search.com multimedia-search.Com is the best site for free musical music streaming, if you can find it.","Free and legal free music search.com multimedia-search.Com is the best site for conducting legal research on any topic, and if you want to find music for free, use multimedia–search:free.","Free and legal free music search.com multimedia-search.Com is the best site for conducting legal research on any topic, and if you want to find music for free, use multimedia–search:free.","Multimedia-search.com is a safe and reliable source of music downloads, just know that the music on myspace is legal and will not affect my music library.",Multimedia-search.com is a safe and legal way to download free unti narrated music that you can re-download right away or legally.,"Multimedia-search.com is a safe and legal wayto get free music that you don't have to pay for, i.d."
Mamita yo se que tu no te me va a quitar.,"Mamita, me interesse en tu personajes en tu amigos.","Mamita, me aspira la quitar en tu degustar antes de que s tem es otro desayuno.","Mamita, me aspira la quitar en tu degustar antes de que s tem es distinto?","Mamita, me aspira la quitar en tu degustar antes de que s tem es distinto?","Ya me es mucho por ello, ti me interesse a llegado en mi avisto antes de luz y está bien que me gusta por esta dirección?","Ya me espera porque te pierdo aqu, pero me gusta tener pblico en nada, yo que supone me dejó otra.","Ya me espera porque te pierdo aqu, pero me gusta tener pblico en nada, yo que supone me dejó otra."
I love the show.,I am fond of the show.,I am fond of the show.,I am fond of the show.,I am fond of the show.,"I really like it, the show, too.""",I really care if the show's gonna be okay'.,"Love just throwing a party, I can't wait to go and see the show."
It says about 95 minutes.,The duration of the recording is approximately 95 minutes.,The duration of the recording is approximately 95 minutes.,The duration of the recording is approximately 95 minutes.,The duration of the recording is approximately 95 minutes.,R that mst. It's about 95 minutes.,R that mst. It's about 95 minutes.,R that mst. It's around 95 minutes.
Jackie Chan is with Chris Tucker in Rush Hour 1 and 2.,"Jackie Chan and Chris Tucker appear together on Rush Hour 1 and 2, with Chan coming to the aid of Chris Tucker.","Jackie Chan and Chris Tucker appear together on Rush Hour 1 and 2, with Chan coming to the aid of Chris.","Jackie Chan and Chris Tucker are seen on Rush Hour 1 and 2, with Chan following in his footsteps and posing as Tucker on the second camera.","Jackie Chan and Chris Tucker are seen on Rush Hour 1 and 2, where they appear with Jackie Chung on both end credits.",Chris Brown endorses ICE PACKET BAND PRESS DIRECTOR Jackie Chan'S COACH CHARACTERIST CHANCEL on Rush Hour 1 and 2.,"Chris Brown (Jay-Cha-Shah-Tac-Out, CSI-C-SYMCAST, KIND SHANG THAI) PARTY CAST HOUR 1 & 2 | Jackie Chan - 2 KICK SHASH TOUR | Rush Hour 1 2 2 3 4 5 5 6 7 7 8 9 9 10 10 12 5 7 9 12 4 8 10 9 13 14 14 18 18 19 19 20 20 21 21 19",Fox commercial (radical superstar Jackie Chan joins Chris Tucker on 2 on 1razraz also american truTVs with Jackie chenchen in 2 tar-hit 1&2!).
You should go to one of their concerts.,Attending one of their concerts is highly recommended.,Attending one of their concerts is highly recommended.,Attending one of their concerts is highly recommended.,Attending one of their concerts is highly recommended.,You wont regret it if you don't go to one of their concerts.,One would say you'd better go out/heaD or go to a concert with them.,One would say you'd better go out/heaDid go to a concert with them.
"If you would like to star in adult films, then yes.","If you want to be part of the adult entertainment industry, then you have the chance.","If the thought of becoming a star in adult films comes to mind, then you should consider becoming one.","If the thought of becoming a star in adult films comes to mind, then you should consider this possibility.","If the thought of becoming a star in adult films comes to mind, then you should consider this possibility.",Adult film star? I hear ya!,Adult film star? I hear ya so if I wanna go for a porn star...,"Adult flicking nihihola (stars) If you want to be a star in porn, then you can do so."
Is it love or just a heart?,Is it love or a heart?,Is it love or a heart?,Is it love or a heart?,Is it love or a heart?,Would you catech the true love or the insectigated heart the love?,"Would one only say LOVE or ""I heart too MOSTOSTAT?","Would one only derech ""I love you or I only love him/her"" (true love, true heart, just true love and heartless love at the very back of a person's heart can only have one heart and only one leg, and the heart will only live forever, after the break-up, the death of the spouse, or the loss of an ideolent love that some people extol and then use to ""defend"" each other"
Jamia is her name I believe.,"I think her name is Jamia, she goes by that name.","Her name is Jamia, I think.","Her name is Jamia, I think.","Her name is Jamia, I think.","Ju me know she's called Jamia,' she said in what I.","Ju me know she's called Jamia,' she said in what I.","Ju me know who she really 'Jamie', I guessed right."
Spongbob Squarepants is a good show.,Spongbob Squarepants is a good show and I would recommend it.,"A good show is Spongbob Squarepants, which is a good one.",A worthwhile show is Spongbob Squarepants.,A worthwhile show is Spongbob Squarepants.,"Spongj cull: I really like the show and I also grew up watching ""spongbob squarepants"" It's a good show.",Spliff Bob Downer also drears s good show in Spongbob Squarepants.,"Spliff Bob Downer also drears good show, Spongbob Squarepants."
