Sentence,Paraphrase,Formal_10,Formal_15,Formal_20,Informal_10,Informal_15,Informal_20
"I do not know, I just heard about it somewhere.","I am clueless about it, I only found out through a conversation.","I am clueless about it, I only found out through a rumor.","I am clueless about it, I only found out through a rumor.","I have heard about it, I don't know, but I heard something about this recently.",You guys! I wasn't expecting anything.,You guys!! You all know what I said?,You guys!!
"It is all in the timing, and what the audience is looking for.",The audience's preference is determined by the timing and location.,The audience's preference is determined by the timing and requirements of the audience.,"The timing, as well as what the audience is looking for, is all that's involved.","The timing, as well as what the audience is looking for, is all that's involved.","Audiences look up to the audience, timing, and more.",Audiences looking up telecasts - all in one vote versus 20 million viewers a year.,Audiences looking up telecasts - all in pursuit.
Lil' Jon and the Eastside Boyz are great.,Lil' Jon and the Eastside Boyz are great.,"Lil' Jon and the Eastside Boyz are really, really.","Lil' Jon and the Eastside Boyz are really, really.","Lil' Jon and the Eastside Boyz are really, really.",Lil' Jon and the Eastside Boyz are great.,Love you babes!! Lil' Jon and the Eastside Boyz are great.,Love you babes!! Lil' Jon and the Eastside Boyz are great.
I am jealous that you got to hear them.,I am envious that you were able to hear them.,I am envious that you were able to hear them.,"I am envious that you were able to hear them, it is so nice of you to have had the opportunity to do so.","I am envious that you got to hear them, I bet you have the same thing about them.""",jealous) :) You guys are amazing.,jealous! You guys just heard them.,jealous! You guys just heard them.
"For all his intelligence, the professor was unable to make a simple patch for the boat.","Despite his intelligence, the professor was unable to create a basic patch for the boat, despite his efforts.",The shrewdness of the professor did not equate to his inability to create a basic patch for the boat.,The shrewdness of the professor did not equate to his inability to make a basic patch for the boat.,The shrewdness of the professor did not equate to his inability to make a basic patch for the boat.,"Despite his intelligence, the professor failed to design a simple boat patch.","Professor Bogut possessed wit, ability and humor, yet could not engineer a patch boat simplex.",Professor Bogut possessed wit - all he could show was a computer genius – but unable to create bare-bones patch for the boat.
"If Bruce Wayne was to take steroids, he would own Spiderman.","If Bruce Wayne were to opt for steroids, he would have a copy of Spiderman in his possession.","If Bruce Wayne had the means to use steroids, he would have a copy of Spiderman in his possession.","If Bruce Wayne had the means to take morphine, he would have a syringe of Spiderman, and if not, then thy name would be on his steroid belt.","In the event that Bruce Wayne was to undergo steroid treatment, he would have Spiderman in his possession.",Spiderman would belong in Bruce Wayne's hands if he were to use steroids.,Spiderman would come calling if Bruce Wayne were to use steroids.,Spiderman would fall in someone's hands if Bruce Wayne were to use steroids.
Donnie Darko and American Psycho are two of my favorites.,Donnie Darko and American Psycho are two of my favorite movies to watch.,"I have a fondness for both Donnie Darko and American Psycho, but I also enjoy them.","I have a fondness for both Donnie Darko and American Psycho, but I also enjoy them.","I have a fondness for both Donnie Darko and American Psycho, but I also enjoy them.","Love: One of my top picks is Donnie Darko, directed by Hugh Jackman, and the other is American Psycho.",Love all you can see are two movies starring Donnie Darko and American Psycho.,Love all you can see are guys like Donnie Darko and American Psycho.
"The character Roger on ""American Dad"" makes me wonder.","Roger, the character in ""American Dad,"" makes me ponder the character.","I wonder about the character of Roger in ""American Dad.""","I wonder about the character of Roger in ""American Dad.""","I wonder about the character of Roger in ""American Dad.""","Roger appears on American Dad's show ""American Dad."" I'm left wondering who Roger is.","Roger appears on American Dad's show ""American Dad."" I'm left wondering who Roger is.","Roger stands tall on ""American Dad,"" playing a character that makes me ponder."
A lot of bad things happened.,Many unfortunate events occurred.,Many unfortunate events occurred.,Many unfortunate events took place.,There were numerous unfortunate events.,Numerous calamities ensued.,Numerous dish detergents filled us up.,Numerous dish detergents filled us up.
His first single was call me a mack.,Call me a mack was the title of his first single.,"He released his first new effort, call me a mack, after his initial hit.","He had released his first new LP, which was dubbed as call me a mack and was not his initial single.","""Call me a mk, and I snubbed call me A Mock, which was his first new single.""",Call me a mack was the title of his debut song.,Call me a mack was the title track of his first single.,Call me a mack was his debut single.
